year,geo,sample,k,role,n_k,base_sum,ratio,lo,hi,se_log
2007,cook_ex_chicago,single_all,59,placebo,6,47,0.7659574468085106,0.32747742288706727,1.7915458267293638,0.43352423509112786
2007,cook_ex_chicago,single_all,69,placebo,7,46,0.9130434782608695,0.41223862228474695,2.0222471843477057,0.4057046626450397
2007,cook_ex_chicago,single_observed,49,test,32,110,1.7454545454545456,1.177446482548138,2.587473499139167,0.2008504645025973
2007,cook_ex_chicago,single_observed,29,placebo,29,351,0.49572649572649574,0.3394492150444577,0.7239514710119044,0.19321428898943396
2007,cook_ex_chicago,single_observed,39,placebo,16,158,0.6075949367088608,0.36332454302161993,1.0160932263039457,0.2623530329995265
2007,cook_ex_chicago,single_observed,59,placebo,6,46,0.7826086956521738,0.3342470476931968,1.8324062238915717,0.4340573661412156
2007,cook_ex_chicago,single_observed,69,placebo,7,46,0.9130434782608695,0.41223862228474695,2.0222471843477057,0.4057046626450397
2007,illinois_ex_cook,all_observed,49,test,89,496,1.0766129032258065,0.8591508396785118,1.349117395760243,0.11511769667795582
2007,illinois_ex_cook,all_observed,29,placebo,173,1739,0.5968947671075331,0.5105498371769044,0.6978424769860514,0.07972069962715998
2007,illinois_ex_cook,all_observed,39,placebo,83,825,0.6036363636363636,0.48167578078546236,0.7564774357347751,0.11515343669732811
2007,illinois_ex_cook,all_observed,59,placebo,26,315,0.49523809523809526,0.3319890213910384,0.7387616914180198,0.2040493607834674
2007,illinois_ex_cook,all_observed,69,placebo,14,181,0.46408839779005523,0.26944427640139845,0.799341681478088,0.27740481846396337
2007,illinois_ex_cook,single_all,49,test,64,356,1.0786516853932584,0.826627624998198,1.4075133992821172,0.135771826105584
2007,illinois_ex_cook,single_all,29,placebo,114,1280,0.5343749999999999,0.4412125426763731,0.647208800758083,0.0977403694721961
2007,illinois_ex_cook,single_all,39,placebo,65,661,0.5900151285930408,0.4573126149149683,0.7612251239415095,0.12999028690136855
2007,illinois_ex_cook,single_all,59,placebo,18,228,0.47368421052631576,0.29314721158511314,0.765406329770914,0.24482957433250635
2007,illinois_ex_cook,single_all,69,placebo,11,131,0.5038167938931298,0.2723094591703685,0.9321430205990187,0.3139150819813385
2007,illinois_ex_cook,single_observed,49,test,64,347,1.1066282420749278,0.8476221170121565,1.4447783293746708,0.1360398632034135
2007,illinois_ex_cook,single_observed,29,placebo,114,1218,0.5615763546798029,0.4634869833758219,0.6804247226933173,0.09794359543614262
2007,illinois_ex_cook,single_observed,39,placebo,61,604,0.6059602649006622,0.4656780987091429,0.7885014211669463,0.1343468338369895
2007,illinois_ex_cook,single_observed,59,placebo,18,228,0.47368421052631576,0.29314721158511314,0.765406329770914,0.24482957433250635
2007,illinois_ex_cook,single_observed,69,placebo,11,131,0.5038167938931298,0.2723094591703685,0.9321430205990187,0.3139150819813385
2008,chicago,all_observed,49,test,30,102,1.7647058823529411,1.1745694324958211,2.6513433476587194,0.20769510081357428
2008,chicago,all_observed,29,placebo,38,410,0.5560975609756098,0.39884854462467,0.775343175976815,0.1695724442942547
2008,chicago,all_observed,39,placebo,30,178,1.0112359550561798,0.6868399427102324,1.4888449159832906,0.19736086456393329
2008,chicago,all_observed,59,placebo,5,88,0.34090909090909094,0.138451425289469,0.8394208150726981,0.45974301121782846
2008,chicago,all_observed,69,placebo,5,52,0.576923076923077,0.23044127687960483,1.4443603211775493,0.468220855185637
2008,chicago,single_all,49,test,27,73,2.219178082191781,1.4271153086867314,3.4508433414622077,0.22524579279982865
2008,chicago,single_all,29,placebo,28,319,0.5266457680250783,0.3578839653050005,0.774987962208234,0.19710170459062556
2008,chicago,single_all,39,placebo,23,130,1.0615384615384615,0.6813694208396448,1.6538222451145819,0.22620912572633517
2008,chicago,single_all,59,placebo,4,59,0.4067796610169491,0.14776099482819963,1.1198469041809995,0.516671222870379
2008,chicago,single_all,69,placebo,2,40,0.3,0.07250297195691532,1.2413284251779666,0.724568837309472
2008,chicago,single_observed,49,test,27,71,2.2816901408450705,1.4648590264676837,3.5540006272026403,0.22610073878537099
2008,chicago,single_observed,29,placebo,22,305,0.43278688524590164,0.280777787682926,0.667091544479176,0.2207560508324418
2008,chicago,single_observed,39,placebo,23,122,1.1311475409836067,0.7244683921562864,1.7661153658684952,0.22732131924005858
2008,chicago,single_observed,59,placebo,4,58,0.4137931034482759,0.15022533050178272,1.1397860260279051,0.5169539431229293
2008,chicago,single_observed,69,placebo,2,40,0.3,0.07250297195691532,1.2413284251779666,0.724568837309472
2008,cook_ex_chicago,all_observed,49,test,36,158,1.3670886075949367,0.9519046280137355,1.9633597799767133,0.18468051251236123
2008,cook_ex_chicago,all_observed,29,placebo,49,482,0.6099585062240664,0.4546386769224602,0.8183408016088093,0.1499428293116634
2008,cook_ex_chicago,all_observed,39,placebo,25,234,0.6410256410256411,0.42439327721918124,0.9682384111850912,0.21041269988644762
2008,cook_ex_chicago,all_observed,59,placebo,10,73,0.8219178082191781,0.424428492985483,1.591667135059483,0.3371922747291022
2008,cook_ex_chicago,all_observed,69,placebo,9,61,0.8852459016393444,0.43965616469082414,1.7824390269162786,0.3570777978733233
2008,cook_ex_chicago,single_all,49,test,30,113,1.592920353982301,1.0650427556383293,2.382435109480953,0.2053847386137958
2008,cook_ex_chicago,single_all,29,placebo,28,346,0.4855491329479769,0.33035880132438916,0.7136421356458258,0.19648017488970823
2008,cook_ex_chicago,single_all,39,placebo,12,184,0.3913043478260869,0.2182243496178639,0.7016590627752057,0.297939785765562
2008,cook_ex_chicago,single_all,59,placebo,8,46,1.0434782608695652,0.4925059950713277,2.21082969913834,0.38306543884143684
2008,cook_ex_chicago,single_all,69,placebo,8,49,0.979591836734694,0.4639331711397491,2.068401714496492,0.3813242232868325
2008,cook_ex_chicago,single_observed,49,test,30,112,1.607142857142857,1.0741472069113749,2.404612837650301,0.20557700445795188
2008,cook_ex_chicago,single_observed,29,placebo,28,336,0.5,0.34004506743727503,0.7351966663833911,0.1966989481173608
2008,cook_ex_chicago,single_observed,39,placebo,12,149,0.48322147651006714,0.26835988941869604,0.8701113861179798,0.30007456194970356
2008,cook_ex_chicago,single_observed,59,placebo,8,46,1.0434782608695652,0.4925059950713277,2.21082969913834,0.38306543884143684
2008,cook_ex_chicago,single_observed,69,placebo,8,49,0.979591836734694,0.4639331711397491,2.068401714496492,0.3813242232868325
2008,illinois_ex_cook,all_observed,49,test,83,481,1.0353430353430353,0.8201823122827016,1.3069474734830098,0.11885787668508309
2008,illinois_ex_cook,all_observed,29,placebo,179,1705,0.6299120234604105,0.5400084249559715,0.7347832718208798,0.07856909343183596
2008,illinois_ex_cook,all_observed,39,placebo,79,805,0.5888198757763976,0.467330107124592,0.7418928094373736,0.11790022846859113
2008,illinois_ex_cook,all_observed,59,placebo,28,306,0.5490196078431373,0.3728414327031006,0.8084469786818455,0.1974392553938929
2008,illinois_ex_cook,all_observed,69,placebo,17,184,0.5543478260869565,0.3372915057361487,0.9110858324660147,0.253492232662976
2008,illinois_ex_cook,single_all,49,test,60,346,1.0404624277456649,0.7910196594184395,1.3685653076515272,0.13984577246764127
2008,illinois_ex_cook,single_all,29,placebo,122,1229,0.595606183889341,0.49449174049274625,0.717396666592912,0.09492307918308097
2008,illinois_ex_cook,single_all,39,placebo,62,628,0.5923566878980892,0.4563182216129985,0.7689512035203789,0.1331217072680583
2008,illinois_ex_cook,single_all,59,placebo,21,226,0.5575221238938054,0.3565110061356049,0.8718690679435294,0.22813116047596296
2008,illinois_ex_cook,single_all,69,placebo,15,136,0.6617647058823529,0.388254784828759,1.127951394455341,0.2720654477200978
2008,illinois_ex_cook,single_observed,49,test,60,337,1.0682492581602374,0.8117060793098795,1.4058740061798232,0.14012146772394218
2008,illinois_ex_cook,single_observed,29,placebo,122,1178,0.6213921901528013,0.5157127176697776,0.7487274227550498,0.09510845254818513
2008,illinois_ex_cook,single_observed,39,placebo,58,582,0.5979381443298969,0.45650853351082116,0.7831836607632783,0.13769383562369114
2008,illinois_ex_cook,single_observed,59,placebo,21,226,0.5575221238938054,0.3565110061356049,0.8718690679435294,0.22813116047596296
2008,illinois_ex_cook,single_observed,69,placebo,15,136,0.6617647058823529,0.388254784828759,1.127951394455341,0.2720654477200978
2009,chicago,all_observed,49,test,31,105,1.7714285714285714,1.1866690565267737,2.644342301178619,0.20440614971164286
2009,chicago,all_observed,29,placebo,43,394,0.6548223350253807,0.477984664287384,0.8970837821488857,0.16060474781113485
2009,chicago,all_observed,39,placebo,32,174,1.103448275862069,0.7568737514058992,1.6087202062976476,0.19234637099977117
2009,chicago,all_observed,59,placebo,4,86,0.27906976744186046,0.10240444645297113,0.7605132179081712,0.5114957546028551
2009,chicago,all_observed,69,placebo,5,52,0.576923076923077,0.23044127687960483,1.4443603211775493,0.468220855185637
2009,chicago,single_all,49,test,27,73,2.219178082191781,1.4271153086867314,3.4508433414622077,0.22524579279982865
2009,chicago,single_all,29,placebo,27,304,0.5328947368421053,0.359504704003308,0.7899112233908452,0.20081461779772797
2009,chicago,single_all,39,placebo,24,131,1.099236641221374,0.7113606235821527,1.6986056767086473,0.2220366061101777
2009,chicago,single_all,59,placebo,3,58,0.3103448275862069,0.09723986552175402,0.9904776347923436,0.5920934999167599
2009,chicago,single_all,69,placebo,2,41,0.29268292682926833,0.07079298352537537,1.2100534741079432,0.7241479433806597
2009,chicago,single_observed,49,test,27,71,2.2816901408450705,1.4648590264676837,3.5540006272026403,0.22610073878537099
2009,chicago,single_observed,29,placebo,27,290,0.5586206896551724,0.37656844655046584,0.8286861997318199,0.2012096242705751
2009,chicago,single_observed,39,placebo,23,119,1.1596638655462186,0.7420715987376979,1.8122513829409548,0.22777537666328868
2009,chicago,single_observed,59,placebo,3,57,0.3157894736842105,0.09889631406640619,1.0083590337127166,0.5923488777590924
2009,chicago,single_observed,69,placebo,2,41,0.29268292682926833,0.07079298352537537,1.2100534741079432,0.7241479433806597
2009,cook_ex_chicago,all_observed,49,test,29,145,1.2,0.8054293551337549,1.7878662986660874,0.2034190510862431
2009,cook_ex_chicago,all_observed,29,placebo,46,440,0.6272727272727273,0.46297104871490824,0.8498826772696534,0.15495759970879092
2009,cook_ex_chicago,all_observed,39,placebo,28,230,0.7304347826086957,0.49340765545478377,1.0813269023011864,0.20015521927055072
2009,cook_ex_chicago,all_observed,59,placebo,8,66,0.7272727272727273,0.34916338514054923,1.51483701425853,0.3743681545638132
2009,cook_ex_chicago,all_observed,69,placebo,9,56,0.9642857142857142,0.4769966600114233,1.9493783012091566,0.3591215030713894
2009,cook_ex_chicago,single_all,49,test,24,106,1.3584905660377358,0.8722383287032318,2.1158169244376728,0.2260544822179326
2009,cook_ex_chicago,single_all,29,placebo,27,314,0.5159235668789809,0.3482336118779148,0.7643636851299919,0.20055360982249412
2009,cook_ex_chicago,single_all,39,placebo,15,173,0.5202312138728324,0.3069608116812126,0.8816777438309243,0.26915982888885165
2009,cook_ex_chicago,single_all,59,placebo,7,44,0.9545454545454546,0.42995080230360994,2.119212291061093,0.4069206502309948
2009,cook_ex_chicago,single_all,69,placebo,6,43,0.8372093023255813,0.35634672781848015,1.9669590350708335,0.4358009644552832
2009,cook_ex_chicago,single_observed,49,test,24,106,1.3584905660377358,0.8722383287032318,2.1158169244376728,0.2260544822179326
2009,cook_ex_chicago,single_observed,29,placebo,27,309,0.5242718446601942,0.353779391161802,0.7769275824710047,0.2006820445175143
2009,cook_ex_chicago,single_observed,39,placebo,15,146,0.6164383561643836,0.36231979922718516,1.048786866633194,0.27113830739155953
2009,cook_ex_chicago,single_observed,59,placebo,7,44,0.9545454545454546,0.42995080230360994,2.119212291061093,0.4069206502309948
2009,cook_ex_chicago,single_observed,69,placebo,6,43,0.8372093023255813,0.35634672781848015,1.9669590350708335,0.4358009644552832
2009,illinois_ex_cook,all_observed,49,test,79,455,1.0417582417582418,0.8203819004205456,1.3228719864673946,0.12188531513641611
2009,illinois_ex_cook,all_observed,29,placebo,167,1621,0.6181369524984577,0.5271153799312158,0.7248760074007715,0.0812707025827995
2009,illinois_ex_cook,all_observed,39,placebo,72,764,0.5654450261780105,0.4440715159452591,0.7199923123843502,0.12327931461704797
2009,illinois_ex_cook,all_observed,59,placebo,27,284,0.5704225352112676,0.38438776531029195,0.8464938222323222,0.2013905752452195
2009,illinois_ex_cook,all_observed,69,placebo,17,183,0.5573770491803278,0.3390956982574649,0.9161696139155622,0.25355080415191283
2009,illinois_ex_cook,single_all,49,test,55,317,1.0410094637223974,0.7818393716653927,1.3860912392416453,0.14606981999821284
2009,illinois_ex_cook,single_all,29,placebo,117,1201,0.5845129059117402,0.48345374262819496,0.7066970571373576,0.09684858292261837
2009,illinois_ex_cook,single_all,39,placebo,55,598,0.5518394648829431,0.4186706164797697,0.727366055833555,0.14090443209670078
2009,illinois_ex_cook,single_all,59,placebo,21,205,0.6146341463414634,0.39226875633421565,0.9630518050411143,0.2291224484845067
2009,illinois_ex_cook,single_all,69,placebo,14,137,0.6131386861313869,0.35376926392309516,1.0626673562931337,0.28058482051166656
2009,illinois_ex_cook,single_observed,49,test,55,310,1.064516129032258,0.7991121355428095,1.4180670503772075,0.1463134465229737
2009,illinois_ex_cook,single_observed,29,placebo,116,1145,0.6078602620087336,0.5021845427665911,0.7357735387348677,0.097437426590542
2009,illinois_ex_cook,single_observed,39,placebo,51,554,0.552346570397112,0.41462148728372666,0.7358198819558044,0.1463314637693461
2009,illinois_ex_cook,single_observed,59,placebo,21,205,0.6146341463414634,0.39226875633421565,0.9630518050411143,0.2291224484845067
2009,illinois_ex_cook,single_observed,69,placebo,14,136,0.6176470588235293,0.35630372188728315,1.0706817409952294,0.2806804457119199
2010,chicago,all_observed,49,test,33,102,1.9411764705882353,1.3109741713261354,2.8743251944877404,0.20026720118795727
2010,chicago,all_observed,29,placebo,38,375,0.608,0.43550221619750634,0.8488223165145781,0.17024234532087154
2010,chicago,all_observed,39,placebo,33,175,1.1314285714285715,0.7799759263189382,1.641243747465922,0.18978228583647108
2010,chicago,all_observed,59,placebo,4,82,0.29268292682926833,0.10728319455123875,0.7984782333866262,0.5120499213467565
2010,chicago,all_observed,69,placebo,6,51,0.7058823529411765,0.30293606638753046,1.644802159530126,0.43159530790304196
2010,chicago,single_all,49,test,30,71,2.5352112676056335,1.6544596697670122,3.884830974634565,0.2177563784957558
2010,chicago,single_all,29,placebo,24,285,0.5052631578947369,0.3331160455459143,0.7663721461011831,0.21254514484337492
2010,chicago,single_all,39,placebo,25,129,1.1627906976744187,0.7576902940416496,1.7844787206998836,0.21852216817635717
2010,chicago,single_all,59,placebo,3,54,0.3333333333333333,0.10422247560766075,1.066095489128297,0.5931710140017395
2010,chicago,single_all,69,placebo,2,40,0.3,0.07250297195691532,1.2413284251779666,0.724568837309472
2010,chicago,single_observed,49,test,30,70,2.5714285714285716,1.6765775517449435,3.9438944479945537,0.21821789023599236
2010,chicago,single_observed,29,placebo,24,271,0.5313653136531366,0.35003261527782975,0.8066365367969741,0.2129711331777987
2010,chicago,single_observed,39,placebo,24,118,1.2203389830508473,0.7868172752232099,1.8927231016008155,0.2239224038318924
2010,chicago,single_observed,59,placebo,3,53,0.33962264150943394,0.10612767096288346,1.0868375568722801,0.5934654647590163
2010,chicago,single_observed,69,placebo,2,40,0.3,0.07250297195691532,1.2413284251779666,0.724568837309472
2010,cook_ex_chicago,all_observed,49,test,28,141,1.1914893617021276,0.7942836982715448,1.7873297691223715,0.20689727957574985
2010,cook_ex_chicago,all_observed,29,placebo,44,417,0.6330935251798561,0.4640252493173894,0.8637620737541118,0.15850979232225657
2010,cook_ex_chicago,all_observed,39,placebo,28,220,0.7636363636363637,0.5153369941278194,1.1315711903328483,0.2006482999173934
2010,cook_ex_chicago,all_observed,59,placebo,7,64,0.65625,0.3007470137822917,1.431981176084941,0.3980981573144277
2010,cook_ex_chicago,all_observed,69,placebo,9,55,0.9818181818181819,0.4852394841171966,1.986579768755875,0.3595732599803958
2010,cook_ex_chicago,single_all,49,test,23,101,1.3663366336633664,0.8687462024302081,2.148931173763051,0.2310395008836695
2010,cook_ex_chicago,single_all,29,placebo,28,301,0.5581395348837209,0.37893273116446663,0.8220977360359212,0.1975766809380559
2010,cook_ex_chicago,single_all,39,placebo,16,171,0.5614035087719298,0.33630835456538477,0.9371575085273668,0.26143441475133733
2010,cook_ex_chicago,single_all,59,placebo,6,42,0.8571428571428571,0.36437751868713847,2.0162985910825157,0.4364357804719847
2010,cook_ex_chicago,single_all,69,placebo,6,43,0.8372093023255813,0.35634672781848015,1.9669590350708335,0.4358009644552832
2010,cook_ex_chicago,single_observed,49,test,23,101,1.3663366336633664,0.8687462024302081,2.148931173763051,0.2310395008836695
2010,cook_ex_chicago,single_observed,29,placebo,28,289,0.5813148788927336,0.39439724637378315,0.8568188331158101,0.19792547417334247
2010,cook_ex_chicago,single_observed,39,placebo,16,134,0.7164179104477613,0.4265948112128858,1.203143144078713,0.26450460594697434
2010,cook_ex_chicago,single_observed,59,placebo,6,41,0.8780487804878049,0.3727787307347657,2.068169660314314,0.43710057260212515
2010,cook_ex_chicago,single_observed,69,placebo,6,43,0.8372093023255813,0.35634672781848015,1.9669590350708335,0.4358009644552832
2010,illinois_ex_cook,all_observed,49,test,82,437,1.1258581235697942,0.8892872192255082,1.4253623430144755,0.12034721214332433
2010,illinois_ex_cook,all_observed,29,placebo,153,1544,0.594559585492228,0.5035579279926695,0.7020068219556181,0.0847562157378483
2010,illinois_ex_cook,all_observed,39,placebo,72,736,0.5869565217391304,0.4607832564001911,0.7476789870873342,0.12348111005762298
2010,illinois_ex_cook,all_observed,59,placebo,27,286,0.5664335664335665,0.38174548426815796,0.8404735573958221,0.20132943285456434
2010,illinois_ex_cook,all_observed,69,placebo,16,171,0.5614035087719298,0.33630835456538477,0.9371575085273668,0.26143441475133733
2010,illinois_ex_cook,single_all,49,test,57,303,1.1287128712871286,0.8505284630590711,1.4978837289314237,0.14437516989470905
2010,illinois_ex_cook,single_all,29,placebo,103,1135,0.5444933920704846,0.44503752978907224,0.6661753990701355,0.10290673025997929
2010,illinois_ex_cook,single_all,39,placebo,52,584,0.5342465753424658,0.4023054269443397,0.7094594905990212,0.14471730372658453
2010,illinois_ex_cook,single_all,59,placebo,20,204,0.5882352941176471,0.37162160510093495,0.9311104534724056,0.23431167445160245
2010,illinois_ex_cook,single_all,69,placebo,12,125,0.5760000000000001,0.3185463908063178,1.041531185332833,0.3022140521771503
2010,illinois_ex_cook,single_observed,49,test,57,292,1.1712328767123288,0.8818255227626046,1.5556211700408387,0.14480510068146557
2010,illinois_ex_cook,single_observed,29,placebo,102,1075,0.5693023255813954,0.46467782939550295,0.697483541089128,0.10360576299978194
2010,illinois_ex_cook,single_observed,39,placebo,49,531,0.5536723163841808,0.41320301583057806,0.7418944736258111,0.1493030556843392
2010,illinois_ex_cook,single_observed,59,placebo,20,204,0.5882352941176471,0.37162160510093495,0.9311104534724056,0.23431167445160245
2010,illinois_ex_cook,single_observed,69,placebo,12,125,0.5760000000000001,0.3185463908063178,1.041531185332833,0.3022140521771503
2011,chicago,all_observed,49,test,33,99,2.0,1.348742068548057,2.965726430040153,0.20100756305184242
2011,chicago,all_observed,29,placebo,41,365,0.673972602739726,0.48801901768043465,0.9307814916778634,0.16471177835794343
2011,chicago,all_observed,39,placebo,33,171,1.1578947368421053,0.7976707180963145,1.6807940810543371,0.19013411981915443
2011,chicago,all_observed,59,placebo,3,75,0.24,0.07568819245512531,0.7610169847053805,0.5887840577551897
2011,chicago,all_observed,69,placebo,6,46,0.7826086956521738,0.3342470476931968,1.8324062238915717,0.4340573661412156
2011,chicago,single_all,49,test,30,67,2.6865671641791047,1.7466402578203066,4.132300910464818,0.2196786436312408
2011,chicago,single_all,29,placebo,27,270,0.6,0.4039603281997452,0.8911766202496789,0.20184335693983277
2011,chicago,single_all,39,placebo,22,125,1.056,0.6712131713467216,1.661373834131699,0.23120239067653572
2011,chicago,single_all,59,placebo,2,51,0.23529411764705882,0.0572823898388744,0.9664981149535755,0.7208382919471293
2011,chicago,single_all,69,placebo,2,34,0.3529411764705882,0.08479121400006588,1.4691082739816188,0.7276068751089989
2011,chicago,single_observed,49,test,30,66,2.727272727272727,1.7713187274478264,4.199140681836834,0.2201927530252721
2011,chicago,single_observed,29,placebo,26,259,0.6023166023166023,0.40244696970900884,0.9014486795329326,0.2057244329741665
2011,chicago,single_observed,39,placebo,22,114,1.1578947368421053,0.7335837784542163,1.8276306823901831,0.23286578812506328
2011,chicago,single_observed,59,placebo,2,50,0.24,0.058396901000141305,0.9863537107878484,0.7211102550927979
2011,chicago,single_observed,69,placebo,2,34,0.3529411764705882,0.08479121400006588,1.4691082739816188,0.7276068751089989
2011,cook_ex_chicago,all_observed,49,test,30,136,1.3235294117647058,0.8913247152184671,1.965310816470373,0.20170838978536298
2011,cook_ex_chicago,all_observed,29,placebo,38,404,0.5643564356435644,0.4046873375173199,0.7870228616645993,0.16967921793324214
2011,cook_ex_chicago,all_observed,39,placebo,28,201,0.835820895522388,0.5628711126827489,1.2411306134759783,0.20171616219925256
2011,cook_ex_chicago,all_observed,59,placebo,7,64,0.65625,0.3007470137822917,1.431981176084941,0.3980981573144277
2011,cook_ex_chicago,all_observed,69,placebo,6,50,0.72,0.30871991052949227,1.679191987037314,0.43204937989385733
2011,cook_ex_chicago,single_all,49,test,25,97,1.5463917525773194,0.9963084401240045,2.4001878897477966,0.2242972990263491
2011,cook_ex_chicago,single_all,29,placebo,22,290,0.4551724137931034,0.2950787369101821,0.7021242141933917,0.22113982300032353
2011,cook_ex_chicago,single_all,39,placebo,16,154,0.6233766233766234,0.3725328468975083,1.043125237972243,0.26266615026208934
2011,cook_ex_chicago,single_all,59,placebo,6,41,0.8780487804878049,0.3727787307347657,2.068169660314314,0.43710057260212515
2011,cook_ex_chicago,single_all,69,placebo,5,38,0.7894736842105263,0.3107355976875809,2.005784669343186,0.4757265910937544
2011,cook_ex_chicago,single_observed,49,test,25,95,1.5789473684210527,1.016320179412166,2.453040727466169,0.22478059477960655
2011,cook_ex_chicago,single_observed,29,placebo,22,276,0.4782608695652174,0.309806476995181,0.7383107725047202,0.22153494952341618
2011,cook_ex_chicago,single_observed,39,placebo,16,118,0.8135593220338982,0.48263186845492806,1.3713946668858803,0.2664105408409856
2011,cook_ex_chicago,single_observed,59,placebo,6,39,0.9230769230769231,0.39079991879922665,2.1803254425825793,0.4385290096535146
2011,cook_ex_chicago,single_observed,69,placebo,5,38,0.7894736842105263,0.3107355976875809,2.005784669343186,0.4757265910937544
2011,illinois_ex_cook,all_observed,49,test,72,423,1.0212765957446808,0.7954707001459024,1.3111807698568154,0.12748707810104645
2011,illinois_ex_cook,all_observed,29,placebo,152,1503,0.6067864271457086,0.5135537520132631,0.7169449482646278,0.08511335596190744
2011,illinois_ex_cook,all_observed,39,placebo,72,703,0.6145092460881935,0.48216932369363186,0.783172207296661,0.123739096471465
2011,illinois_ex_cook,all_observed,59,placebo,27,269,0.6022304832713754,0.4054349378796067,0.8945493372575901,0.20187746074288765
2011,illinois_ex_cook,all_observed,69,placebo,17,167,0.6107784431137725,0.3708342728307128,1.0059758061865622,0.25458113316555986
2011,illinois_ex_cook,single_all,49,test,48,299,0.963210702341137,0.7101722402250011,1.3064082268416504,0.15549217002371696
2011,illinois_ex_cook,single_all,29,placebo,96,1102,0.5226860254083485,0.42428608656331473,0.6439067643487479,0.10641479071539164
2011,illinois_ex_cook,single_all,39,placebo,52,543,0.574585635359116,0.4323039968027766,0.7636955818191467,0.14516332132091855
2011,illinois_ex_cook,single_all,59,placebo,22,190,0.6947368421052631,0.4468082535006092,1.0802380573700283,0.22520591322006245
2011,illinois_ex_cook,single_all,69,placebo,12,121,0.5950413223140496,0.3287949641767385,1.0768844229345487,0.30265127811269965
2011,illinois_ex_cook,single_observed,49,test,48,286,1.006993006993007,0.7417428858579127,1.367097596035543,0.15598024499864344
2011,illinois_ex_cook,single_observed,29,placebo,96,1036,0.555984555984556,0.45107599053780123,0.685292130323303,0.10668607046806829
2011,illinois_ex_cook,single_observed,39,placebo,50,499,0.6012024048096192,0.44952442779242857,0.8040593774266901,0.14833748014588916
2011,illinois_ex_cook,single_observed,59,placebo,22,190,0.6947368421052631,0.4468082535006092,1.0802380573700283,0.22520591322006245
2011,illinois_ex_cook,single_observed,69,placebo,12,121,0.5950413223140496,0.3287949641767385,1.0768844229345487,0.30265127811269965
2012,chicago,all_observed,49,test,33,99,2.0,1.348742068548057,2.965726430040153,0.20100756305184242
2012,chicago,all_observed,29,placebo,41,364,0.6758241758241759,0.4893378165844567,0.9333803788483541,0.16473462492655203
2012,chicago,all_observed,39,placebo,30,169,1.0650887573964496,0.722345362392109,1.5704593954553858,0.1981173720213524
2012,chicago,all_observed,59,placebo,3,76,0.2368421052631579,0.0747141119009415,0.7507843083225876,0.588635055080969
2012,chicago,all_observed,69,placebo,7,50,0.84,0.38086038556932295,1.8526473918920323,0.40355562548072954
2012,chicago,single_all,49,test,31,69,2.6956521739130435,1.7644697036532866,4.11825752954383,0.21621937503220529
2012,chicago,single_all,29,placebo,27,275,0.5890909090909091,0.3967453444165452,0.8746872623896675,0.20167647526025606
2012,chicago,single_all,39,placebo,20,118,1.0169491525423728,0.633084981299555,1.6335651759322145,0.24181516964654315
2012,chicago,single_all,59,placebo,2,51,0.23529411764705882,0.0572823898388744,0.9664981149535755,0.7208382919471293
2012,chicago,single_all,69,placebo,2,35,0.34285714285714286,0.08246192523275361,1.4255187479114588,0.7270291799999699
2012,chicago,single_observed,49,test,31,67,2.7761194029850746,1.813589037031803,4.249495769032409,0.21721748928310858
2012,chicago,single_observed,29,placebo,26,262,0.5954198473282443,0.39792261426321934,0.8909390466506067,0.20561695541629887
2012,chicago,single_observed,39,placebo,20,109,1.1009174311926604,0.6834230272020988,1.773453837611815,0.243257706818521
2012,chicago,single_observed,59,placebo,2,50,0.24,0.058396901000141305,0.9863537107878484,0.7211102550927979
2012,chicago,single_observed,69,placebo,2,35,0.34285714285714286,0.08246192523275361,1.4255187479114588,0.7270291799999699
2012,cook_ex_chicago,all_observed,49,test,31,142,1.3098591549295775,0.8881302959535953,1.9318460518348015,0.19824307815723552
2012,cook_ex_chicago,all_observed,29,placebo,38,382,0.5968586387434556,0.4276421364716967,0.8330335209291716,0.17009876695850745
2012,cook_ex_chicago,all_observed,39,placebo,30,191,0.9424083769633508,0.6413111703077857,1.3848714790738066,0.1963897538762503
2012,cook_ex_chicago,all_observed,59,placebo,6,62,0.5806451612903225,0.25117487373475306,1.3422871416903834,0.42754613660367835
2012,cook_ex_chicago,all_observed,69,placebo,6,47,0.7659574468085106,0.32747742288706727,1.7915458267293638,0.43352423509112786
2012,cook_ex_chicago,single_all,49,test,25,98,1.5306122448979593,0.9865956250801435,2.3746039255356126,0.22406267344797318
2012,cook_ex_chicago,single_all,29,placebo,24,270,0.5333333333333333,0.3513069401213049,0.809674993457934,0.2130032168075646
2012,cook_ex_chicago,single_all,39,placebo,18,152,0.7105263157894737,0.43591219463111797,1.158140679814154,0.24926793400671615
2012,cook_ex_chicago,single_all,59,placebo,5,39,0.7692307692307693,0.30318947850757244,1.951637567517312,0.4750168687962835
2012,cook_ex_chicago,single_all,69,placebo,5,33,0.9090909090909091,0.3549024985612007,2.3286572631700424,0.47989897926858555
2012,cook_ex_chicago,single_observed,49,test,25,96,1.5625,1.0062146769762226,2.426327408915038,0.22453655975512465
2012,cook_ex_chicago,single_observed,29,placebo,24,252,0.5714285714285714,0.375943096935041,0.8685639260489438,0.2136233148205519
2012,cook_ex_chicago,single_observed,39,placebo,18,112,0.9642857142857142,0.5862056254101564,1.5862129233661222,0.253937250091685
