year,geo,naics2,band,n_establishments,employment,n_observed
2001,chicago,81,250-499,11,3590.0,11
2001,chicago,81,50-99,134,8557.0,134
2001,chicago,81,500-999,12,7413.0,12
2001,chicago,81,unknown,3432,0.0,0
2001,chicago,92,1-9,257,1176.0,257
2001,chicago,92,10-49,304,6559.0,304
2001,chicago,92,100-249,73,10899.0,73
2001,chicago,92,1000+,7,19597.0,7
2001,chicago,92,250-499,41,13871.0,41
2001,chicago,92,50-99,71,4639.0,71
2001,chicago,92,500-999,11,6813.0,11
2001,chicago,92,unknown,217,0.0,0
2001,chicago,99,1-9,581,1721.0,577
2001,chicago,99,10-49,133,2491.0,133
2001,chicago,99,50-99,21,1241.0,21
2001,chicago,99,unknown,4412,0.0,0
2001,chicago,,1-9,379,1406.0,369
2001,chicago,,10-49,262,5671.0,261
2001,chicago,,100-249,69,10167.0,69
2001,chicago,,1000+,9,19454.0,9
2001,chicago,,250-499,33,10101.0,33
2001,chicago,,50-99,75,4978.0,75
2001,chicago,,500-999,17,10886.0,17
2001,chicago,,unknown,369,0.0,0
2001,cook_ex_chicago,11,1-9,39,112.0,39
2001,cook_ex_chicago,11,10-49,11,184.0,11
2001,cook_ex_chicago,11,100-249,2,272.0,2
2001,cook_ex_chicago,11,50-99,2,125.0,2
2001,cook_ex_chicago,11,unknown,15,0.0,0
2001,cook_ex_chicago,21,1-9,24,110.0,23
2001,cook_ex_chicago,21,10-49,10,236.0,10
2001,cook_ex_chicago,21,100-249,1,200.0,1
2001,cook_ex_chicago,21,50-99,1,60.0,1
2001,cook_ex_chicago,21,unknown,9,0.0,0
2001,cook_ex_chicago,22,1-9,23,87.0,23
2001,cook_ex_chicago,22,10-49,20,487.0,20
2001,cook_ex_chicago,22,100-249,4,425.0,4
2001,cook_ex_chicago,22,50-99,2,150.0,2
2001,cook_ex_chicago,22,unknown,17,0.0,0
2001,cook_ex_chicago,23,1-9,3414,10814.0,3404
2001,cook_ex_chicago,23,10-49,1111,21460.0,1110
2001,cook_ex_chicago,23,100-249,52,6736.0,52
2001,cook_ex_chicago,23,250-499,3,850.0,3
2001,cook_ex_chicago,23,50-99,133,8066.0,133
2001,cook_ex_chicago,23,500-999,2,1200.0,2
2001,cook_ex_chicago,23,unknown,2813,0.0,0
2001,cook_ex_chicago,31,1-9,278,1134.0,278
2001,cook_ex_chicago,31,10-49,136,2840.0,136
2001,cook_ex_chicago,31,100-249,39,5758.0,39
2001,cook_ex_chicago,31,1000+,2,2300.0,2
2001,cook_ex_chicago,31,250-499,9,2750.0,9
2001,cook_ex_chicago,31,50-99,43,2622.0,43
2001,cook_ex_chicago,31,500-999,3,1650.0,3
2001,cook_ex_chicago,31,unknown,53,0.0,0
2001,cook_ex_chicago,32,1-9,869,3281.0,868
2001,cook_ex_chicago,32,10-49,483,9887.0,483
2001,cook_ex_chicago,32,100-249,109,15110.0,109
2001,cook_ex_chicago,32,1000+,1,1800.0,1
2001,cook_ex_chicago,32,250-499,16,5151.0,16
2001,cook_ex_chicago,32,50-99,135,8514.0,135
2001,cook_ex_chicago,32,500-999,5,3303.0,5
2001,cook_ex_chicago,32,unknown,202,0.0,0
2001,cook_ex_chicago,33,1-9,1790,7069.0,1789
2001,cook_ex_chicago,33,10-49,1060,22978.0,1060
2001,cook_ex_chicago,33,100-249,200,29112.0,200
2001,cook_ex_chicago,33,1000+,17,34800.0,17
2001,cook_ex_chicago,33,250-499,54,16567.0,54
2001,cook_ex_chicago,33,50-99,273,17503.0,273
2001,cook_ex_chicago,33,500-999,18,11775.0,18
2001,cook_ex_chicago,33,unknown,390,0.0,0
2001,cook_ex_chicago,42,1-9,3514,12953.0,3503
2001,cook_ex_chicago,42,10-49,1504,30362.0,1489
2001,cook_ex_chicago,42,100-249,187,25566.0,187
2001,cook_ex_chicago,42,1000+,6,12200.0,6
2001,cook_ex_chicago,42,250-499,49,15891.0,49
2001,cook_ex_chicago,42,50-99,248,16329.0,248
2001,cook_ex_chicago,42,500-999,21,12879.0,21
2001,cook_ex_chicago,42,unknown,1669,0.0,0
2001,cook_ex_chicago,44,1-9,5594,20919.0,5515
2001,cook_ex_chicago,44,10-49,1674,30950.0,1633
2001,cook_ex_chicago,44,100-249,132,19792.0,125
2001,cook_ex_chicago,44,1000+,3,3500.0,3
2001,cook_ex_chicago,44,250-499,45,13029.0,45
2001,cook_ex_chicago,44,50-99,235,15063.0,226
2001,cook_ex_chicago,44,500-999,4,2400.0,4
2001,cook_ex_chicago,44,unknown,1395,0.0,0
2001,cook_ex_chicago,45,1-9,2358,7374.0,2346
2001,cook_ex_chicago,45,10-49,582,11143.0,563
2001,cook_ex_chicago,45,100-249,85,12864.0,81
2001,cook_ex_chicago,45,1000+,1,13000.0,1
2001,cook_ex_chicago,45,250-499,16,5162.0,16
2001,cook_ex_chicago,45,50-99,86,5329.0,71
2001,cook_ex_chicago,45,500-999,5,2850.0,5
2001,cook_ex_chicago,45,unknown,747,0.0,0
2001,cook_ex_chicago,48,1-9,1087,3525.0,1084
2001,cook_ex_chicago,48,10-49,405,7739.0,399
2001,cook_ex_chicago,48,100-249,51,7143.0,51
2001,cook_ex_chicago,48,1000+,3,7200.0,3
2001,cook_ex_chicago,48,250-499,13,4350.0,13
2001,cook_ex_chicago,48,50-99,74,4665.0,74
2001,cook_ex_chicago,48,500-999,1,500.0,1
2001,cook_ex_chicago,48,unknown,525,0.0,0
2001,cook_ex_chicago,49,1-9,94,313.0,93
2001,cook_ex_chicago,49,10-49,52,1024.0,50
2001,cook_ex_chicago,49,100-249,21,3167.0,21
2001,cook_ex_chicago,49,250-499,6,1990.0,6
2001,cook_ex_chicago,49,50-99,21,1465.0,21
2001,cook_ex_chicago,49,unknown,51,0.0,0
2001,cook_ex_chicago,51,1-9,883,2800.0,878
2001,cook_ex_chicago,51,10-49,268,5786.0,267
2001,cook_ex_chicago,51,100-249,36,4900.0,36
2001,cook_ex_chicago,51,1000+,2,6000.0,2
2001,cook_ex_chicago,51,250-499,5,1590.0,5
2001,cook_ex_chicago,51,50-99,51,3475.0,51
2001,cook_ex_chicago,51,500-999,7,4000.0,7
2001,cook_ex_chicago,51,unknown,487,0.0,0
2001,cook_ex_chicago,52,1-9,3440,10681.0,2990
2001,cook_ex_chicago,52,10-49,855,16754.0,842
2001,cook_ex_chicago,52,100-249,57,7887.0,57
2001,cook_ex_chicago,52,1000+,1,5000.0,1
2001,cook_ex_chicago,52,250-499,9,2645.0,9
2001,cook_ex_chicago,52,50-99,107,7116.0,107
2001,cook_ex_chicago,52,500-999,7,4399.0,7
2001,cook_ex_chicago,52,unknown,1074,0.0,0
2001,cook_ex_chicago,53,1-9,1914,6586.0,1817
2001,cook_ex_chicago,53,10-49,627,11537.0,609
2001,cook_ex_chicago,53,100-249,30,4084.0,28
2001,cook_ex_chicago,53,250-499,2,605.0,2
2001,cook_ex_chicago,53,50-99,60,3827.0,60
2001,cook_ex_chicago,53,500-999,1,700.0,1
2001,cook_ex_chicago,53,unknown,824,0.0,0
2001,cook_ex_chicago,54,1-9,6873,19251.0,4928
2001,cook_ex_chicago,54,10-49,984,17426.0,974
2001,cook_ex_chicago,54,100-249,57,7730.0,57
2001,cook_ex_chicago,54,1000+,5,7500.0,5
2001,cook_ex_chicago,54,250-499,14,4235.0,14
2001,cook_ex_chicago,54,50-99,108,6741.0,108
2001,cook_ex_chicago,54,500-999,3,1750.0,3
2001,cook_ex_chicago,54,unknown,2470,0.0,0
2001,cook_ex_chicago,55,1-9,15,40.0,15
2001,cook_ex_chicago,55,10-49,9,238.0,9
2001,cook_ex_chicago,55,100-249,5,680.0,5
2001,cook_ex_chicago,55,250-499,1,350.0,1
2001,cook_ex_chicago,55,50-99,5,305.0,5
2001,cook_ex_chicago,55,unknown,7,0.0,0
2001,cook_ex_chicago,56,1-9,2087,6841.0,2077
2001,cook_ex_chicago,56,10-49,596,11362.0,591
2001,cook_ex_chicago,56,100-249,44,6068.0,44
2001,cook_ex_chicago,56,1000+,2,4500.0,2
2001,cook_ex_chicago,56,250-499,14,4678.0,14
2001,cook_ex_chicago,56,50-99,70,4334.0,70
2001,cook_ex_chicago,56,500-999,2,1100.0,2
2001,cook_ex_chicago,56,unknown,1186,0.0,0
2001,cook_ex_chicago,61,1-9,603,1967.0,598
2001,cook_ex_chicago,61,10-49,636,17190.0,631
2001,cook_ex_chicago,61,100-249,86,12354.0,86
2001,cook_ex_chicago,61,1000+,4,7300.0,4
2001,cook_ex_chicago,61,250-499,26,8136.0,26
2001,cook_ex_chicago,61,50-99,378,24758.0,378
2001,cook_ex_chicago,61,500-999,5,3147.0,5
2001,cook_ex_chicago,61,unknown,461,0.0,0
2001,cook_ex_chicago,62,1-9,10629,37150.0,2786
2001,cook_ex_chicago,62,10-49,1291,23350.0,1288
2001,cook_ex_chicago,62,100-249,121,17907.0,121
2001,cook_ex_chicago,62,1000+,19,43975.0,19
2001,cook_ex_chicago,62,250-499,31,9797.0,31
2001,cook_ex_chicago,62,50-99,140,8952.0,140
2001,cook_ex_chicago,62,500-999,7,3925.0,7
2001,cook_ex_chicago,62,unknown,1397,0.0,0
2001,cook_ex_chicago,71,1-9,521,1489.0,518
2001,cook_ex_chicago,71,10-49,271,5916.0,270
2001,cook_ex_chicago,71,100-249,30,4356.0,30
2001,cook_ex_chicago,71,1000+,1,1300.0,1
2001,cook_ex_chicago,71,250-499,6,1659.0,6
2001,cook_ex_chicago,71,50-99,60,3771.0,60
2001,cook_ex_chicago,71,500-999,4,2245.0,4
2001,cook_ex_chicago,71,unknown,446,0.0,0
2001,cook_ex_chicago,72,1-9,2424,9498.0,2419
2001,cook_ex_chicago,72,10-49,1691,36002.0,1663
2001,cook_ex_chicago,72,100-249,102,14129.0,99
2001,cook_ex_chicago,72,250-499,18,5602.0,17
2001,cook_ex_chicago,72,50-99,318,20083.0,313
2001,cook_ex_chicago,72,500-999,2,1480.0,2
2001,cook_ex_chicago,72,unknown,664,0.0,0
2001,cook_ex_chicago,81,1-9,7554,23405.0,7510
2001,cook_ex_chicago,81,10-49,1331,24751.0,1316
2001,cook_ex_chicago,81,100-249,65,9501.0,65
2001,cook_ex_chicago,81,1000+,3,8400.0,3
2001,cook_ex_chicago,81,250-499,14,4165.0,14
2001,cook_ex_chicago,81,50-99,124,8009.0,119
2001,cook_ex_chicago,81,500-999,6,3150.0,6
2001,cook_ex_chicago,81,unknown,2140,0.0,0
2001,cook_ex_chicago,92,1-9,452,1745.0,452
2001,cook_ex_chicago,92,10-49,374,9157.0,374
2001,cook_ex_chicago,92,100-249,51,7246.0,51
2001,cook_ex_chicago,92,1000+,1,1000.0,1
2001,cook_ex_chicago,92,250-499,15,5277.0,15
2001,cook_ex_chicago,92,50-99,97,6034.0,97
2001,cook_ex_chicago,92,500-999,3,1850.0,3
2001,cook_ex_chicago,92,unknown,287,0.0,0
2001,cook_ex_chicago,99,1-9,428,1127.0,424
2001,cook_ex_chicago,99,10-49,93,1763.0,90
2001,cook_ex_chicago,99,50-99,11,738.0,11
2001,cook_ex_chicago,99,unknown,1445,0.0,0
2001,cook_ex_chicago,,1-9,396,1274.0,391
2001,cook_ex_chicago,,10-49,183,3796.0,181
2001,cook_ex_chicago,,100-249,61,8778.0,61
2001,cook_ex_chicago,,1000+,5,11600.0,5
2001,cook_ex_chicago,,250-499,17,5464.0,17
2001,cook_ex_chicago,,50-99,51,3398.0,50
2001,cook_ex_chicago,,500-999,12,8291.0,12
2001,cook_ex_chicago,,unknown,417,0.0,0
2001,il_ex_msa,11,1-9,931,2428.0,931
2001,il_ex_msa,11,10-49,103,1827.0,99
2001,il_ex_msa,11,100-249,7,958.0,7
2001,il_ex_msa,11,1000+,1,1500.0,1
2001,il_ex_msa,11,250-499,1,300.0,1
2001,il_ex_msa,11,50-99,6,352.0,6
2001,il_ex_msa,11,unknown,476,0.0,0
2001,il_ex_msa,21,1-9,208,700.0,206
2001,il_ex_msa,21,10-49,80,1570.0,78
2001,il_ex_msa,21,100-249,4,691.0,4
2001,il_ex_msa,21,250-499,3,815.0,3
2001,il_ex_msa,21,50-99,9,607.0,9
2001,il_ex_msa,21,500-999,1,525.0,1
2001,il_ex_msa,21,unknown,64,0.0,0
2001,il_ex_msa,22,1-9,158,546.0,157
2001,il_ex_msa,22,10-49,57,1204.0,57
2001,il_ex_msa,22,100-249,4,492.0,4
2001,il_ex_msa,22,250-499,3,1040.0,3
2001,il_ex_msa,22,50-99,15,1062.0,15
2001,il_ex_msa,22,500-999,1,940.0,1
2001,il_ex_msa,22,unknown,64,0.0,0
2001,il_ex_msa,23,1-9,8098,23463.0,8081
2001,il_ex_msa,23,10-49,1547,28363.0,1545
2001,il_ex_msa,23,100-249,66,9155.0,66
2001,il_ex_msa,23,250-499,13,4215.0,13
2001,il_ex_msa,23,50-99,146,8854.0,146
2001,il_ex_msa,23,500-999,3,2000.0,3
2001,il_ex_msa,23,unknown,3874,0.0,0
2001,il_ex_msa,31,1-9,378,1467.0,378
2001,il_ex_msa,31,10-49,166,3432.0,163
2001,il_ex_msa,31,100-249,35,5307.0,35
2001,il_ex_msa,31,1000+,5,28892.0,5
2001,il_ex_msa,31,250-499,13,4019.0,13
2001,il_ex_msa,31,50-99,48,3081.0,48
2001,il_ex_msa,31,500-999,6,3540.0,6
2001,il_ex_msa,31,unknown,65,0.0,0
2001,il_ex_msa,32,1-9,1089,3905.0,1085
2001,il_ex_msa,32,10-49,437,9235.0,436
2001,il_ex_msa,32,100-249,73,11300.0,73
2001,il_ex_msa,32,1000+,8,12040.0,8
2001,il_ex_msa,32,250-499,20,6834.0,20
2001,il_ex_msa,32,50-99,92,6125.0,92
2001,il_ex_msa,32,500-999,10,7575.0,10
2001,il_ex_msa,32,unknown,131,0.0,0
2001,il_ex_msa,33,1-9,2114,7190.0,2112
2001,il_ex_msa,33,10-49,915,18965.0,915
2001,il_ex_msa,33,100-249,162,22735.0,162
2001,il_ex_msa,33,1000+,10,17900.0,10
2001,il_ex_msa,33,250-499,52,17577.0,52
2001,il_ex_msa,33,50-99,192,12718.0,191
2001,il_ex_msa,33,500-999,19,11814.0,19
2001,il_ex_msa,33,unknown,318,0.0,0
2001,il_ex_msa,42,1-9,5087,17928.0,5059
2001,il_ex_msa,42,10-49,1692,31635.0,1683
2001,il_ex_msa,42,100-249,151,21306.0,150
2001,il_ex_msa,42,1000+,12,24840.0,12
2001,il_ex_msa,42,250-499,59,18405.0,59
2001,il_ex_msa,42,50-99,250,15709.0,248
2001,il_ex_msa,42,500-999,29,18062.0,29
2001,il_ex_msa,42,unknown,1307,0.0,0
2001,il_ex_msa,44,1-9,12481,45808.0,12346
2001,il_ex_msa,44,10-49,2952,50347.0,2913
2001,il_ex_msa,44,100-249,161,22068.0,159
2001,il_ex_msa,44,1000+,3,4250.0,3
2001,il_ex_msa,44,250-499,34,11112.0,34
2001,il_ex_msa,44,50-99,320,20772.0,308
2001,il_ex_msa,44,500-999,8,5080.0,8
2001,il_ex_msa,44,unknown,1713,0.0,0
2001,il_ex_msa,45,1-9,6098,17374.0,6065
2001,il_ex_msa,45,10-49,739,13225.0,727
2001,il_ex_msa,45,100-249,125,17915.0,119
2001,il_ex_msa,45,1000+,1,3500.0,1
2001,il_ex_msa,45,250-499,14,4330.0,14
2001,il_ex_msa,45,50-99,99,6911.0,94
2001,il_ex_msa,45,500-999,3,1845.0,3
2001,il_ex_msa,45,unknown,1180,0.0,0
2001,il_ex_msa,48,1-9,2022,6349.0,2007
2001,il_ex_msa,48,10-49,748,14574.0,735
2001,il_ex_msa,48,100-249,52,6995.0,52
2001,il_ex_msa,48,1000+,1,1000.0,1
2001,il_ex_msa,48,250-499,16,5776.0,16
2001,il_ex_msa,48,50-99,106,6823.0,106
2001,il_ex_msa,48,500-999,4,2425.0,4
2001,il_ex_msa,48,unknown,667,0.0,0
2001,il_ex_msa,49,1-9,1406,5032.0,1406
2001,il_ex_msa,49,10-49,273,4894.0,272
2001,il_ex_msa,49,100-249,17,2340.0,17
2001,il_ex_msa,49,250-499,3,1100.0,3
2001,il_ex_msa,49,50-99,28,1988.0,28
2001,il_ex_msa,49,500-999,3,2150.0,3
2001,il_ex_msa,49,unknown,163,0.0,0
2001,il_ex_msa,51,1-9,1673,5689.0,1663
2001,il_ex_msa,51,10-49,556,10682.0,553
2001,il_ex_msa,51,100-249,33,4320.0,33
2001,il_ex_msa,51,1000+,2,6200.0,2
2001,il_ex_msa,51,250-499,8,2655.0,8
2001,il_ex_msa,51,50-99,74,4848.0,74
2001,il_ex_msa,51,500-999,4,2500.0,4
2001,il_ex_msa,51,unknown,679,0.0,0
2001,il_ex_msa,52,1-9,7552,22297.0,6259
2001,il_ex_msa,52,10-49,1262,23828.0,1253
2001,il_ex_msa,52,100-249,43,5924.0,43
2001,il_ex_msa,52,1000+,8,24889.0,8
2001,il_ex_msa,52,250-499,19,6344.0,19
2001,il_ex_msa,52,50-99,101,6263.0,101
2001,il_ex_msa,52,500-999,7,4009.0,7
2001,il_ex_msa,52,unknown,1054,0.0,0
2001,il_ex_msa,53,1-9,4543,12848.0,3947
2001,il_ex_msa,53,10-49,647,11156.0,636
2001,il_ex_msa,53,100-249,13,1617.0,13
2001,il_ex_msa,53,250-499,1,250.0,1
2001,il_ex_msa,53,50-99,46,2815.0,46
2001,il_ex_msa,53,500-999,2,1000.0,2
2001,il_ex_msa,53,unknown,939,0.0,0
2001,il_ex_msa,54,1-9,11310,30232.0,6259
2001,il_ex_msa,54,10-49,1182,20975.0,1175
2001,il_ex_msa,54,100-249,39,5449.0,39
2001,il_ex_msa,54,1000+,1,2000.0,1
2001,il_ex_msa,54,250-499,10,3460.0,10
2001,il_ex_msa,54,50-99,93,5993.0,92
2001,il_ex_msa,54,500-999,4,2347.0,4
2001,il_ex_msa,54,unknown,1785,0.0,0
2001,il_ex_msa,55,1-9,59,173.0,59
2001,il_ex_msa,55,10-49,25,676.0,25
2001,il_ex_msa,55,100-249,2,215.0,2
2001,il_ex_msa,55,50-99,8,505.0,8
2001,il_ex_msa,55,unknown,23,0.0,0
2001,il_ex_msa,56,1-9,3079,9228.0,3059
2001,il_ex_msa,56,10-49,587,10977.0,568
2001,il_ex_msa,56,100-249,38,5624.0,38
2001,il_ex_msa,56,250-499,15,4463.0,15
2001,il_ex_msa,56,50-99,77,4817.0,77
2001,il_ex_msa,56,500-999,5,3130.0,5
2001,il_ex_msa,56,unknown,1283,0.0,0
2001,il_ex_msa,61,1-9,1336,4932.0,1330
2001,il_ex_msa,61,10-49,1880,50046.0,1878
2001,il_ex_msa,61,100-249,185,25756.0,185
2001,il_ex_msa,61,1000+,11,44871.0,11
2001,il_ex_msa,61,250-499,32,9929.0,32
2001,il_ex_msa,61,50-99,614,38564.0,614
2001,il_ex_msa,61,500-999,7,4134.0,7
2001,il_ex_msa,61,unknown,586,0.0,0
2001,il_ex_msa,62,1-9,14492,50288.0,4801
2001,il_ex_msa,62,10-49,2256,42983.0,2251
2001,il_ex_msa,62,100-249,275,37519.0,275
2001,il_ex_msa,62,1000+,25,52198.0,25
2001,il_ex_msa,62,250-499,53,16567.0,53
2001,il_ex_msa,62,50-99,433,29023.0,433
2001,il_ex_msa,62,500-999,28,20136.0,28
2001,il_ex_msa,62,unknown,1973,0.0,0
2001,il_ex_msa,71,1-9,1485,4790.0,1476
2001,il_ex_msa,71,10-49,501,9938.0,499
2001,il_ex_msa,71,100-249,20,2989.0,20
2001,il_ex_msa,71,250-499,7,2532.0,7
2001,il_ex_msa,71,50-99,64,4051.0,64
2001,il_ex_msa,71,500-999,4,3251.0,4
2001,il_ex_msa,71,unknown,898,0.0,0
2001,il_ex_msa,72,1-9,5358,20212.0,5320
2001,il_ex_msa,72,10-49,3681,77104.0,3613
2001,il_ex_msa,72,100-249,107,14171.0,107
2001,il_ex_msa,72,1000+,1,1100.0,1
2001,il_ex_msa,72,250-499,15,4347.0,15
2001,il_ex_msa,72,50-99,489,30579.0,475
2001,il_ex_msa,72,unknown,1169,0.0,0
2001,il_ex_msa,81,1-9,20937,55073.0,20747
2001,il_ex_msa,81,10-49,1826,33065.0,1812
2001,il_ex_msa,81,100-249,121,16759.0,120
2001,il_ex_msa,81,1000+,4,7300.0,4
2001,il_ex_msa,81,250-499,25,8089.0,25
2001,il_ex_msa,81,50-99,232,15431.0,232
2001,il_ex_msa,81,500-999,3,1995.0,3
2001,il_ex_msa,81,unknown,6341,0.0,0
2001,il_ex_msa,92,1-9,4943,17973.0,4935
2001,il_ex_msa,92,10-49,1778,36928.0,1776
2001,il_ex_msa,92,100-249,81,12013.0,81
2001,il_ex_msa,92,1000+,6,9600.0,6
2001,il_ex_msa,92,250-499,36,11226.0,36
2001,il_ex_msa,92,50-99,211,13901.0,211
2001,il_ex_msa,92,500-999,7,3881.0,7
2001,il_ex_msa,92,unknown,2603,0.0,0
2001,il_ex_msa,99,1-9,833,2497.0,818
2001,il_ex_msa,99,10-49,215,3946.0,210
2001,il_ex_msa,99,100-249,11,1680.0,11
2001,il_ex_msa,99,250-499,2,700.0,2
2001,il_ex_msa,99,50-99,31,1874.0,30
2001,il_ex_msa,99,unknown,4654,0.0,0
2001,il_ex_msa,,1-9,301,943.0,297
2001,il_ex_msa,,10-49,95,1967.0,94
2001,il_ex_msa,,100-249,24,3514.0,24
2001,il_ex_msa,,1000+,6,14064.0,6
2001,il_ex_msa,,250-499,12,4002.0,12
2001,il_ex_msa,,50-99,28,2069.0,28
2001,il_ex_msa,,500-999,4,2850.0,4
2001,il_ex_msa,,unknown,153,0.0,0
2001,msa_ex_cook,11,1-9,137,403.0,137
2001,msa_ex_cook,11,10-49,34,676.0,34
2001,msa_ex_cook,11,100-249,5,752.0,5
2001,msa_ex_cook,11,50-99,4,210.0,4
2001,msa_ex_cook,11,unknown,80,0.0,0
2001,msa_ex_cook,21,1-9,21,86.0,21
2001,msa_ex_cook,21,10-49,19,382.0,18
2001,msa_ex_cook,21,50-99,1,75.0,1
2001,msa_ex_cook,21,unknown,11,0.0,0
2001,msa_ex_cook,22,1-9,46,192.0,46
2001,msa_ex_cook,22,10-49,27,487.0,27
2001,msa_ex_cook,22,100-249,5,805.0,5
2001,msa_ex_cook,22,50-99,1,50.0,1
2001,msa_ex_cook,22,unknown,40,0.0,0
2001,msa_ex_cook,23,1-9,6006,18138.0,5979
2001,msa_ex_cook,23,10-49,1533,28245.0,1530
2001,msa_ex_cook,23,100-249,73,10401.0,72
2001,msa_ex_cook,23,250-499,13,3988.0,13
2001,msa_ex_cook,23,50-99,166,9973.0,166
2001,msa_ex_cook,23,500-999,4,2430.0,4
2001,msa_ex_cook,23,unknown,4614,0.0,0
2001,msa_ex_cook,31,1-9,284,1124.0,283
2001,msa_ex_cook,31,10-49,141,2866.0,141
2001,msa_ex_cook,31,100-249,30,4551.0,30
2001,msa_ex_cook,31,250-499,5,1485.0,5
2001,msa_ex_cook,31,50-99,30,1932.0,30
2001,msa_ex_cook,31,500-999,1,780.0,1
2001,msa_ex_cook,31,unknown,67,0.0,0
2001,msa_ex_cook,32,1-9,1046,3745.0,1042
2001,msa_ex_cook,32,10-49,562,12277.0,561
2001,msa_ex_cook,32,100-249,131,18611.0,131
2001,msa_ex_cook,32,1000+,8,34710.0,8
2001,msa_ex_cook,32,250-499,33,9945.0,33
2001,msa_ex_cook,32,50-99,127,8211.0,127
2001,msa_ex_cook,32,500-999,7,4700.0,7
2001,msa_ex_cook,32,unknown,320,0.0,0
2001,msa_ex_cook,33,1-9,2200,8110.0,2198
2001,msa_ex_cook,33,10-49,1216,24961.0,1216
2001,msa_ex_cook,33,100-249,183,26052.0,183
2001,msa_ex_cook,33,1000+,9,19600.0,9
2001,msa_ex_cook,33,250-499,61,20244.0,61
2001,msa_ex_cook,33,50-99,232,15044.0,232
2001,msa_ex_cook,33,500-999,16,10876.0,16
2001,msa_ex_cook,33,unknown,504,0.0,0
2001,msa_ex_cook,42,1-9,4455,15493.0,4444
2001,msa_ex_cook,42,10-49,1746,33946.0,1731
2001,msa_ex_cook,42,100-249,185,25324.0,184
2001,msa_ex_cook,42,1000+,9,27850.0,9
2001,msa_ex_cook,42,250-499,74,23599.0,74
2001,msa_ex_cook,42,50-99,250,15906.0,250
2001,msa_ex_cook,42,500-999,21,11737.0,21
2001,msa_ex_cook,42,unknown,2127,0.0,0
2001,msa_ex_cook,44,1-9,6517,24160.0,6439
2001,msa_ex_cook,44,10-49,1989,37518.0,1937
2001,msa_ex_cook,44,100-249,186,27497.0,181
2001,msa_ex_cook,44,1000+,2,2200.0,2
2001,msa_ex_cook,44,250-499,39,11655.0,39
2001,msa_ex_cook,44,50-99,281,17714.0,272
2001,msa_ex_cook,44,500-999,7,4640.0,7
2001,msa_ex_cook,44,unknown,1839,0.0,0
2001,msa_ex_cook,45,1-9,3259,9919.0,3248
2001,msa_ex_cook,45,10-49,633,11427.0,617
2001,msa_ex_cook,45,100-249,88,13304.0,83
2001,msa_ex_cook,45,1000+,1,1000.0,1
2001,msa_ex_cook,45,250-499,15,4607.0,15
2001,msa_ex_cook,45,50-99,82,5284.0,72
2001,msa_ex_cook,45,500-999,3,2100.0,3
2001,msa_ex_cook,45,unknown,978,0.0,0
2001,msa_ex_cook,48,1-9,1192,3842.0,1188
2001,msa_ex_cook,48,10-49,400,8078.0,394
2001,msa_ex_cook,48,100-249,46,6239.0,46
2001,msa_ex_cook,48,1000+,1,2000.0,1
2001,msa_ex_cook,48,250-499,6,1780.0,6
2001,msa_ex_cook,48,50-99,68,4355.0,68
2001,msa_ex_cook,48,500-999,4,2281.0,4
2001,msa_ex_cook,48,unknown,563,0.0,0
2001,msa_ex_cook,49,1-9,146,539.0,144
2001,msa_ex_cook,49,10-49,80,1904.0,80
2001,msa_ex_cook,49,100-249,15,2267.0,15
2001,msa_ex_cook,49,250-499,3,868.0,3
2001,msa_ex_cook,49,50-99,21,1502.0,21
2001,msa_ex_cook,49,unknown,49,0.0,0
2001,msa_ex_cook,51,1-9,989,2838.0,985
2001,msa_ex_cook,51,10-49,323,6992.0,322
2001,msa_ex_cook,51,100-249,37,5018.0,37
2001,msa_ex_cook,51,1000+,5,7100.0,5
2001,msa_ex_cook,51,250-499,12,3975.0,12
2001,msa_ex_cook,51,50-99,55,3903.0,55
2001,msa_ex_cook,51,500-999,14,8327.0,14
2001,msa_ex_cook,51,unknown,609,0.0,0
2001,msa_ex_cook,52,1-9,3922,11903.0,3388
2001,msa_ex_cook,52,10-49,972,18365.0,965
2001,msa_ex_cook,52,100-249,60,8373.0,60
2001,msa_ex_cook,52,1000+,7,16050.0,7
2001,msa_ex_cook,52,250-499,17,5019.0,17
2001,msa_ex_cook,52,50-99,115,7201.0,115
2001,msa_ex_cook,52,500-999,10,6400.0,10
2001,msa_ex_cook,52,unknown,1296,0.0,0
2001,msa_ex_cook,53,1-9,2712,8439.0,2445
2001,msa_ex_cook,53,10-49,679,13081.0,660
2001,msa_ex_cook,53,100-249,14,2088.0,13
2001,msa_ex_cook,53,1000+,2,3600.0,2
2001,msa_ex_cook,53,250-499,4,1245.0,4
2001,msa_ex_cook,53,50-99,73,4644.0,73
2001,msa_ex_cook,53,500-999,2,1000.0,2
2001,msa_ex_cook,53,unknown,1007,0.0,0
2001,msa_ex_cook,54,1-9,9696,26061.0,6819
2001,msa_ex_cook,54,10-49,1221,22000.0,1212
2001,msa_ex_cook,54,100-249,64,9124.0,63
2001,msa_ex_cook,54,1000+,4,5563.0,4
2001,msa_ex_cook,54,250-499,15,4589.0,15
2001,msa_ex_cook,54,50-99,102,6638.0,102
2001,msa_ex_cook,54,500-999,4,2550.0,4
2001,msa_ex_cook,54,unknown,3102,0.0,0
2001,msa_ex_cook,55,1-9,27,86.0,27
2001,msa_ex_cook,55,10-49,12,269.0,12
